RAJ2000,DEJ2000,redshift
199.062304,41.574552,0.09272
199.296617,41.587613,0.117589
199.323969,41.49901,0.11767
199.531709,41.478199,0.117866
200.048177,41.446163,0.096617
200.02149,41.408498,0.097131
200.019216,41.347843,0.097655
200.078079,41.371582,0.098043
200.117421,41.423079,0.098265
201.773236,41.121436,0.082063
202.017059,41.217583,0.079979
202.186883,41.034381,0.09719
204.023344,40.824203,0.062082
204.459555,40.7854,0.062043
205.361283,40.660009,0.100263
206.086504,40.4533,0.075761
206.173061,40.467301,0.075388
206.296388,40.450852,0.099824
207.120281,40.262401,0.098341
207.351595,40.171869,0.096511
207.561751,40.068718,0.107965
208.024508,40.010737,0.056963
208.293204,40.03184,0.104766
208.307428,40.044009,0.106377
208.267767,39.896214,0.118897
208.336835,40.043886,0.106612
208.339735,39.986035,0.105747
208.353519,40.016016,0.1055
208.374902,40.014906,0.107375
208.374844,39.988398,0.106389
208.40002,39.972836,0.106528
208.412192,39.988836,0.107498
208.433838,40.035113,0.090405
208.729028,39.858121,0.078594
209.038683,39.916874,0.085853
209.326093,39.850306,0.055122
209.779397,39.626694,0.079268
209.836015,39.732497,0.078825
209.82712,39.671628,0.07849
209.877362,39.671234,0.079574
209.867621,39.55546,0.079571
209.896659,39.609225,0.079672
209.89505,39.51938,0.078668
210.634722,39.501007,0.079696
212.120994,39.138066,0.10998
212.165275,39.140643,0.066135
215.173241,38.19802,0.088027
215.479956,38.179572,0.097723
215.768301,38.142317,0.033877
215.721026,38.019543,0.082525
216.088769,38.071353,0.079858
216.839159,37.849359,0.079742
216.887364,37.773471,0.080213
216.913248,37.826765,0.07966
217.490006,37.567108,0.096675
217.733889,37.414028,0.095995
219.717728,36.888065,0.099614
220.129636,36.630931,0.098779
220.23074,36.633026,0.099668
220.453224,36.658743,0.097487
220.581953,36.536056,0.089393
220.781519,36.547881,0.098831
220.969838,36.370083,0.116153
221.07497,36.499484,0.097454
221.097885,36.293507,0.098371
221.203603,36.255334,0.098106
221.514736,36.179718,0.090682
221.729297,36.127715,0.070886
221.791362,36.054937,0.11017
222.227099,35.973303,0.10289
222.781214,35.85084,0.10773
222.824551,35.719413,0.078556
222.850088,35.760471,0.079115
222.976841,35.64673,0.108357
223.61413,35.440862,0.077765
223.645211,35.417478,0.117583
224.05463,35.425398,0.076986
224.453879,35.259055,0.070666
224.455702,35.147709,0.112524
224.737057,35.148785,0.089598
226.226376,34.501918,0.113715
226.317998,34.523939,0.111635
226.321861,34.475993,0.101179
226.382684,34.464631,0.072564
226.380733,34.464848,0.07445
226.361849,34.388859,0.073146
226.4824,34.424078,0.077324
226.522674,34.31554,0.077271
226.694383,34.362108,0.111353
226.88135,34.074023,0.095423
227.059533,34.074,0.111817
227.160842,34.172065,0.113691
227.177268,34.179211,0.113949
227.334253,34.033162,0.108329
227.601363,33.971924,0.112453
227.610623,33.973565,0.112347
227.589789,33.803199,0.112524
227.692443,33.940831,0.114057
227.672253,33.746452,0.112768
227.699956,33.783605,0.113533
227.883784,33.678035,0.111602
227.767724,33.796065,0.113491
227.820385,33.780026,0.095508
227.94544,33.81611,0.1157
228.169776,33.533506,0.113454
228.264789,33.662283,0.115831
228.457623,33.441348,0.059736
228.614401,33.535265,0.118828
228.617612,33.524331,0.11887
159.281063,39.777512,0.038673
159.447346,39.812794,0.068677
159.510314,40.013417,0.09227
159.461748,39.837666,0.092607
159.507146,40.030846,0.093473
159.771569,39.947892,0.082518
160.052204,40.038161,0.105412
160.38442,40.147548,0.116598
160.43481,40.041472,0.042882
160.459519,40.170065,0.083086
160.476028,40.133919,0.054027
160.661666,40.236419,0.054533
160.636192,40.288353,0.083157
160.684835,40.183747,0.084297
160.862326,40.336071,0.082763
161.168903,40.284875,0.093898
161.309553,40.377177,0.069889
161.312444,40.416656,0.069772
162.114801,40.555005,0.080897
162.834817,40.63955,0.114039
163.763058,40.869277,0.113691
163.760176,40.889583,0.114776
164.031466,40.894924,0.113714
164.153378,40.904449,0.105645
164.260668,41.015716,0.115643
164.379881,40.94615,0.025088
164.806456,41.044925,0.115065
165.035145,41.039752,0.116107
165.268315,40.998934,0.113234
165.421339,41.105326,0.116793
165.833344,41.269611,0.075785
165.943963,41.232125,0.075799
166.259469,41.284763,0.082625
166.441952,41.222043,0.106632
167.270065,41.518227,0.077055
167.382686,41.532157,0.077063
167.496564,41.396178,0.075339
167.672364,41.398697,0.075775
167.678668,41.413546,0.11453
167.781315,41.437712,0.076552
168.203988,41.537779,0.094267
168.241688,41.621815,0.048777
168.618347,41.557669,0.072478
168.760065,41.726403,0.11154
168.808806,41.572455,0.080429
168.846436,41.611525,0.06636
168.910057,41.605101,0.064914
168.892644,41.690065,0.06619
168.903304,41.781941,0.081666
169.830157,41.835675,0.060643
169.975911,41.735306,0.074704
171.916986,42.005231,0.069177
173.292925,42.317078,0.081522
173.405197,42.258884,0.112557
173.442829,42.315088,0.081551
174.160726,42.209715,0.06481
174.921267,42.37449,0.065772
174.860152,42.430623,0.105063
174.986812,42.436108,0.07003
175.189711,42.451371,0.102386
175.222906,42.403749,0.102913
175.268307,42.319041,0.062548
175.311641,42.511891,0.097684
175.33229,42.487372,0.098129
175.363393,42.506459,0.103574
176.331005,42.558044,0.060845
176.530672,42.435794,0.102093
176.816701,42.622778,0.100274
176.82634,42.561867,0.086258
176.840602,42.615201,0.085626
177.412562,42.607511,0.087195
177.628704,42.478779,0.101839
179.012348,42.589067,0.101188
179.338863,42.595346,0.086686
179.411188,42.774025,0.051178
179.550391,42.600991,0.050419
179.967608,42.601432,0.114237
179.849938,42.731729,0.113877
180.826024,42.752723,0.05255
180.899163,42.760902,0.065337
181.304224,42.737069,0.051224
181.402821,42.684962,0.051532
182.660489,42.846371,0.08087
182.663617,42.832762,0.080911
183.458358,42.752455,0.099101
183.867443,42.767756,0.109155
183.960838,42.862394,0.086997
184.462039,42.792895,0.118902
184.522051,42.753196,0.10503
185.272364,42.793756,0.047553
185.222667,42.763393,0.074656
185.725227,42.887934,0.11776
186.904206,42.78124,0.109643
188.324616,42.785713,0.111682
188.350948,42.800658,0.111858
188.421664,42.778859,0.111765
188.511407,42.788006,0.072281
189.383355,42.788485,0.112698
189.638327,42.668105,0.107559
189.794374,42.746989,0.072523
189.827178,42.690727,0.071492
190.209816,42.613023,0.108137
191.216193,42.60268,0.111792
191.233754,42.565049,0.111872
191.241861,42.64115,0.111758
191.302982,42.722942,0.110987
191.481159,42.561975,0.072547
191.490371,42.637207,0.072377
191.49198,42.580628,0.073871
191.543794,42.56831,0.071975
192.631781,42.560399,0.041283
194.716094,42.426234,0.060521
198.113703,41.99349,0.09444
198.607661,41.948369,0.080475
198.66981,42.066714,0.111522
199.010486,42.06417,0.078184
200.263327,41.720785,0.104736
200.369486,41.833972,0.102846
200.491076,41.858489,0.078393
202.927762,41.45629,0.1151
203.030521,41.349122,0.054492
203.791785,41.188363,0.03609
204.862951,41.102853,0.058869
205.21664,40.92944,0.061789
205.426018,40.874462,0.060144
206.46741,40.836303,0.074957
206.742133,40.813532,0.075165
206.758849,40.822178,0.075059
206.923249,40.766988,0.075085
207.330284,40.559263,0.09723
207.382415,40.561863,0.097101
207.507308,40.571896,0.09626
207.868343,40.447959,0.096218
208.875036,40.208255,0.105958
209.696243,40.214833,0.098094
209.718288,40.083631,0.108745
210.762633,39.962713,0.094097
211.007159,39.755179,0.079481
211.052546,39.686472,0.079057
211.098387,39.753319,0.081758
212.527794,39.400163,0.095377
212.548629,39.409292,0.095691
212.606346,39.467341,0.095651
213.158912,39.310171,0.02583
213.316559,39.29569,0.115898
213.662922,39.103041,0.081299
214.373381,39.040439,0.119067
214.415915,39.014173,0.118184
215.672304,38.671632,0.084647
216.716788,38.341287,0.08091
216.90986,38.325208,0.080493
219.963612,37.258203,0.096434
219.990613,37.130166,0.096578
220.014374,37.124277,0.097638
220.084808,37.219058,0.098444
220.117614,37.22816,0.095877
220.288282,37.084395,0.082889
220.671815,36.908736,0.096929
220.819466,36.856005,0.096886
220.828748,36.854816,0.096745
220.914196,37.010009,0.097396
220.888212,36.838919,0.099011
221.065269,36.934271,0.098343
222.21408,36.458104,0.07094
223.08981,36.091088,0.070637
223.127977,36.243117,0.070937
224.518436,35.691042,0.113723
224.953613,35.533942,0.095114
226.108868,35.0809,0.098235
226.405135,34.961766,0.098544
226.65871,34.663975,0.112859
226.752584,34.705038,0.057055
226.913271,34.60784,0.110672
227.448339,34.407159,0.113185
227.439901,34.382724,0.112417
227.528734,34.375331,0.095772
227.805905,34.268367,0.068177
228.305812,34.135864,0.095164
228.272034,34.000165,0.095968
228.266761,33.960152,0.115998
228.266018,33.962011,0.116781
228.351223,33.977255,0.094308
228.383145,33.989773,0.09539
228.447046,33.986907,0.112746
228.683349,33.894951,0.083976
228.747143,33.816919,0.113482
228.90078,33.795457,0.115421
228.886485,33.755518,0.115042
228.919836,33.797864,0.115615
228.976597,33.725491,0.115568
229.079604,33.739719,0.112315
159.036391,40.243473,0.115608
159.339471,40.358289,0.081396
159.515508,40.313255,0.081567
159.728946,40.355166,0.10915
159.708601,40.516696,0.117187
159.719343,40.510106,0.116811
159.802389,40.365972,0.105776
159.88331,40.438264,0.083303
160.108361,40.577252,0.083372
160.283943,40.565352,0.092791
160.390701,40.636281,0.050189
160.36004,40.493504,0.108145
160.385188,40.537963,0.093038
160.856077,40.774209,0.030349
161.277959,40.67989,0.070171
161.288806,40.846355,0.081304
161.840704,40.95491,0.10253
161.997158,40.923939,0.087462
162.086099,40.834497,0.055483
162.287158,40.980847,0.055603
162.442408,41.063835,0.074528
162.690061,40.945603,0.075165
162.724805,41.021549,0.118141
163.998724,41.315002,0.116504
163.989346,41.245494,0.057024
165.246616,41.586895,0.108259
165.319853,41.535211,0.115696
165.343701,41.507484,0.114037
165.379182,41.513695,0.114697
165.403149,41.523346,0.115833
165.423706,41.537445,0.115421
165.420125,41.57207,0.115776
165.407459,41.619147,0.115473
165.482481,41.503678,0.117549
165.663194,41.642975,0.074673
165.685809,41.639205,0.10363
165.851699,41.736546,0.115642
165.940114,41.600413,0.114972
166.022312,41.649937,0.114598
166.296966,41.741436,0.074303
166.28812,41.788444,0.107365
166.98113,41.776507,0.113891
167.007777,41.768296,0.114485
167.068562,41.828766,0.072461
167.058725,41.874475,0.115185
167.083094,41.870904,0.072308
167.120127,41.892505,0.075938
167.158879,41.898461,0.114417
167.956365,41.977898,0.116664
168.28317,41.920721,0.080139
168.194195,42.029277,0.080199
168.447409,42.12405,0.115436
168.499179,42.139843,0.098824
168.786319,42.125598,0.082133
168.730799,42.1441,0.081008
168.891503,42.071084,0.060111
168.93946,42.053865,0.081698
169.448035,42.176719,0.119592
169.587722,42.303649,0.070454
169.683774,42.221435,0.064706
170.196335,42.300626,0.09601
170.446739,42.290371,0.115596
171.349035,42.351337,0.113965
172.296132,42.52611,0.044417
173.435993,42.738178,0.089101
173.568774,42.694511,0.08942
173.616414,42.655819,0.083625
174.428323,42.848724,0.060102
175.831752,42.957771,0.102477
175.866818,42.849679,0.102671
176.52713,42.855235,0.061064
176.890775,43.050454,0.071512
177.232189,42.973437,0.087266
177.382237,43.020051,0.087517
177.434445,43.073426,0.119581
177.45311,43.070053,0.119803
177.6956,43.031041,0.065262
177.805418,43.088182,0.066961
178.191471,43.044914,0.060393
178.315921,43.080714,0.089257
178.445921,43.098786,0.09027
178.59997,43.086071,0.067488
178.687451,43.165055,0.067313
178.530647,43.086452,0.092735
178.937438,43.02614,0.113339
179.323732,43.150287,0.101588
179.816438,43.01457,0.100558
180.205433,43.238403,0.071316
180.294533,43.189001,0.111577
180.401263,43.197374,0.10114
180.431721,43.127373,0.071749
180.586287,43.17702,0.101648
180.805873,43.196034,0.071911
180.837027,43.249234,0.071821
181.01615,43.244186,0.086642
181.241361,43.149632,0.051962
181.314863,43.169038,0.05285
181.818466,43.173276,0.054249
181.839956,43.18841,0.103
182.109873,43.150306,0.086278
182.834412,43.225274,0.103384
183.354785,43.309047,0.114596
183.367534,43.322239,0.115017
183.643256,43.129314,0.111711
184.208155,43.250985,0.116088
184.195054,43.220386,0.106962
184.240969,43.226781,0.106383
184.285412,43.315493,0.106241
184.354107,43.324548,0.107096
185.40726,43.243502,0.118271
185.655398,43.191241,0.067128
186.301097,43.283731,0.07209
186.504319,43.329373,0.094688
186.682889,43.12112,0.076333
187.19551,43.278688,0.074711
187.386825,43.300105,0.113205
187.458231,43.126469,0.111702
188.941171,43.170845,0.106773
189.789595,43.082641,0.107293
189.991425,43.209503,0.07214
190.45261,43.047143,0.073543
190.523308,43.192576,0.072279
191.444223,43.15152,0.063357
191.553816,42.978085,0.110888
191.693908,42.939262,0.111022
191.749895,42.945322,0.111663
191.782579,43.041056,0.11061
194.459479,42.797049,0.090859
197.325889,42.528194,0.072277
197.352379,42.649842,0.093268
197.648512,42.529817,0.078555
198.146383,42.403442,0.095704
198.833448,42.325158,0.062572
198.962458,42.414292,0.112083
199.29551,42.418803,0.074439
199.281481,42.302062,0.075066
199.465521,42.430363,0.074421
199.716934,42.267103,0.106933
200.10478,42.179384,0.101876
200.9821,42.191037,0.075529
201.314231,42.08805,0.083417
201.416981,41.974675,0.041945
201.463814,42.121819,0.062718
201.689402,42.103518,0.082774
201.769531,41.957269,0.041753
202.356546,42.010501,0.06133
203.202978,41.871821,0.027277
203.376495,41.766106,0.074022
203.988189,41.604675,0.062122
204.101774,41.628633,0.061339
205.581082,41.467693,0.089297
205.979561,41.301295,0.083226
206.077981,41.390855,0.061398
207.508505,41.016545,0.097899
207.532902,40.981087,0.098436
208.354946,40.772177,0.063609
209.195109,40.641266,0.094388
210.536782,40.368247,0.070641
210.685965,40.386311,0.109117
210.646246,40.237192,0.108707
211.243398,40.185968,0.065579
211.39736,40.185424,0.065689
211.762385,40.143785,0.080494
211.803868,40.032019,0.079483
212.072055,40.061803,0.079287
212.568503,39.83984,0.063716
213.485135,39.53555,0.094975
213.701567,39.516173,0.11716
213.660436,39.505868,0.116092
213.673032,39.521556,0.116239
213.835438,39.480016,0.116162
214.099439,39.502185,0.019489
215.489975,39.110506,0.083763
216.731315,38.803811,0.082195
219.996639,37.748063,0.097164
219.985,37.613781,0.096914
221.481118,37.079444,0.070571
222.099903,36.991494,0.0708
222.371752,36.847924,0.07036
222.3948,36.753414,0.072169
222.573975,36.813212,0.106479
222.828768,36.706411,0.110879
224.891232,36.031842,0.091968
224.831982,35.91933,0.113731
225.059394,35.776958,0.071584
225.110089,35.861443,0.061112
225.285811,35.866075,0.072797
225.48362,35.750106,0.096059
226.104286,35.447568,0.09743
226.197989,35.366623,0.048408
226.728319,35.303538,0.1043
227.10047,35.039074,0.111467
227.15818,35.027529,0.053704
227.517635,34.900688,0.108561
227.722943,34.671372,0.060425
227.941119,34.725326,0.112399
229.009267,34.207527,0.110047
165.952791,42.123403,0.115497
167.07784,42.162299,0.04839
167.036269,42.192732,0.04846
167.153183,42.206836,0.07381
167.178551,42.213026,0.06199
167.7487,42.32429,0.114007
168.049339,42.309662,0.080402
168.250262,42.448454,0.073569
168.551839,42.475483,0.063494
168.680545,42.509632,0.072272
171.748253,42.806481,0.07867
171.887255,42.917623,0.116806
171.914548,42.931932,0.116456
171.982311,42.950446,0.116408
172.046134,42.934213,0.078677
173.989205,43.165023,0.059434
174.140284,43.149117,0.116485
176.52413,43.380686,0.114295
177.184226,43.441075,0.116921
177.759978,43.450511,0.07108
177.76821,43.33859,0.11384
177.800398,43.489301,0.07058
177.943219,43.424505,0.061527
178.060999,43.389711,0.064249
178.277704,43.367002,0.067057
178.466988,43.4723,0.065374
178.282842,43.477344,0.113536
178.651733,43.47519,0.065863
178.73543,43.384632,0.065364
178.806402,43.396105,0.113621
180.086693,43.45039,0.087209
180.108645,43.470683,0.113567
180.125093,43.49409,0.070664
180.153745,43.459446,0.071939
180.152789,43.451747,0.11402
180.271107,43.502874,0.115213
180.306919,43.570993,0.07391
180.528927,43.474827,0.107629
180.641158,43.609226,0.102481
180.709986,43.654596,0.111643
180.758982,43.504813,0.071742
180.924113,43.5421,0.100974
182.017325,43.592147,0.113579
183.16959,43.556655,0.095654
184.022503,43.681193,0.119228
184.1022,43.698727,0.113669
184.137153,43.721511,0.113247
184.296642,43.704006,0.075261
184.63958,43.560701,0.118633
184.738577,43.612278,0.02399
185.571543,43.614339,0.108774
185.583387,43.562099,0.073708
185.808842,43.737977,0.09542
185.882689,43.706971,0.067301
186.676533,43.657971,0.065425
187.354674,43.680741,0.068045
187.479408,43.604594,0.112642
187.543203,43.614659,0.105349
189.079932,43.568778,0.072751
189.18869,43.643579,0.07251
189.258811,43.511969,0.11229
189.739598,43.550884,0.057957
189.700043,43.633132,0.073777
192.053041,43.488424,0.062686
192.735093,43.379754,0.07302
192.969029,43.350317,0.114082
193.433374,43.249876,0.072428
193.688649,43.289605,0.094966
194.393423,43.234503,0.118455
195.705728,43.214789,0.046721
197.902019,42.978576,0.088072
198.137343,42.839122,0.087985
198.745787,42.875943,0.087454
198.897732,42.809587,0.092186
198.919368,42.793301,0.092331
199.536306,42.685061,0.107138
199.474604,42.77254,0.095865
199.994758,42.68333,0.073058
199.990365,42.686473,0.076148
200.112379,42.638645,0.073899
200.213763,42.597353,0.051247
200.311403,42.608641,0.082132
200.324201,42.587571,0.079385
203.3487,42.214534,0.086041
205.918879,41.695814,0.075107
208.087401,41.274805,0.107159
210.426031,40.760454,0.073902
210.80361,40.626768,0.109925
211.298196,40.513775,0.066159
211.386044,40.500148,0.103651
220.881956,37.910381,0.070907
222.689864,37.286983,0.100011
224.425082,36.639473,0.061331
224.794937,36.431573,0.07298
225.499442,36.26307,0.114821
225.682231,35.996861,0.097376
225.84357,35.939989,0.096212
225.841156,35.960444,0.112566
225.922857,35.991544,0.072717
226.03483,35.957277,0.050306
226.136329,35.965027,0.049369
225.999955,35.873361,0.112811
226.372237,35.767643,0.094221
226.730349,35.680506,0.094674
226.859165,35.608572,0.088499
227.026276,35.520261,0.096516
227.11479,35.593569,0.113385
227.091564,35.513696,0.111995
227.293422,35.353672,0.112366
227.311919,35.370641,0.11454
227.303331,35.32402,0.114207
227.602826,35.210208,0.089594
227.707156,35.143534,0.08916
228.182327,35.124827,0.074397
228.362857,35.004241,0.087102
228.728093,34.776587,0.114821
228.823165,34.741589,0.110416
228.978665,34.729537,0.110895
228.976334,34.732599,0.110683
229.307458,34.620723,0.061219
229.35874,34.489322,0.113657
229.478953,34.477495,0.114523
229.729514,34.303774,0.061168
229.895324,34.320895,0.082568
231.330736,33.583272,0.064409
231.582465,33.521508,0.090621
232.261228,33.118869,0.083584
209.902022,10.30406,0.083626
210.372108,10.163923,0.103762
210.664398,10.225471,0.102012
210.938142,10.069399,0.103095
210.954223,10.07304,0.102044
211.026573,10.158882,0.104043
212.320989,10.053702,0.114556
212.321003,10.051798,0.115461
212.411923,10.026253,0.115375
212.434142,10.074935,0.095792
214.077389,9.871276,0.108373
219.440872,9.115283,0.087149
222.352883,8.800931,0.115282
222.68316,8.773479,0.092777
223.364891,8.710896,0.115771
223.625687,8.580733,0.0799
223.908312,8.622111,0.074976
224.509844,8.548086,0.081532
224.602858,8.534532,0.047388
224.813675,8.489163,0.05013
224.956841,8.497283,0.080449
225.057554,8.443225,0.119347
225.168339,8.481744,0.080751
225.60216,8.402388,0.080771
225.771749,8.372037,0.092343
225.8006,8.366821,0.081678
225.900312,8.410086,0.090469
225.891318,8.288552,0.092659
225.986295,8.327066,0.091754
225.996664,8.346283,0.091411
225.980076,8.352419,0.118655
225.977914,8.299807,0.092049
226.085139,8.300085,0.092556
226.211064,8.247127,0.08013
226.3584,8.299408,0.047088
226.49294,8.24105,0.087954
226.625389,8.210431,0.084528
226.912376,8.282448,0.080421
226.933094,8.270132,0.076934
226.922512,8.19735,0.075915
226.940302,8.255113,0.080318
226.958055,8.191068,0.088523
226.987878,8.277598,0.077363
226.986363,8.129152,0.07694
227.017107,8.23159,0.076236
227.028621,8.115678,0.074563
227.223688,8.134955,0.075151
227.37894,8.098337,0.077327
227.402571,8.208429,0.080864
227.609331,8.185821,0.077745
227.958514,7.988543,0.04554
228.117304,7.973912,0.079896
228.034881,8.068441,0.081571
228.309076,8.046393,0.033151
228.166133,7.972367,0.078772
228.230926,7.975657,0.094332
228.30127,8.086149,0.119151
228.400856,8.085739,0.032867
228.353327,8.044024,0.080688
228.365992,8.000408,0.044184
228.523904,8.016286,0.09468
229.450355,7.822728,0.090093
229.947129,7.762636,0.075743
230.07382,7.734586,0.048269
230.381466,7.740513,0.042457
230.465999,7.708811,0.044196
230.646336,7.727814,0.043962
230.614649,7.719399,0.047488
230.766343,7.672172,0.044074
231.056049,7.655039,0.081052
232.18857,7.472518,0.043384
208.057756,10.697669,0.065112
208.27206,10.86592,0.080905
209.409704,10.706799,0.083268
209.784708,10.717001,0.083566
209.842844,10.721098,0.087193
209.998825,10.711159,0.102964
210.179389,10.709706,0.112061
210.439335,10.599264,0.103042
210.312719,10.516761,0.111744
210.380247,10.535482,0.06609
210.453046,10.675431,0.112334
210.456574,10.617926,0.110128
210.643442,10.510813,0.102955
210.692594,10.561408,0.102451
210.746049,10.627267,0.102414
210.7952,10.548181,0.087968
211.040216,10.625217,0.081266
211.40079,10.515505,0.078941
211.750766,10.462532,0.032329
211.99651,10.3655,0.099827
212.019856,10.360728,0.099602
212.065368,10.362426,0.099164
212.074364,10.393353,0.099668
212.098441,10.335424,0.099298
212.16874,10.490198,0.098849
212.174793,10.496202,0.092001
212.376404,10.342823,0.111387
212.522251,10.467256,0.113959
212.531432,10.448681,0.078729
212.574074,10.44994,0.087731
212.949436,10.27751,0.118096
213.197871,10.39893,0.092779
213.86643,10.343669,0.058105
214.11195,10.134069,0.102457
215.971598,10.051834,0.119877
216.101452,9.974442,0.079464
216.457075,9.994312,0.118566
216.454694,9.9647,0.118423
217.048131,9.951905,0.102791
217.639608,9.883456,0.101728
217.595657,9.876861,0.107752
217.608006,9.782102,0.107968
217.737455,9.850213,0.085798
218.062056,9.824119,0.098847
218.108044,9.745688,0.089269
218.113143,9.681287,0.086047
218.233656,9.869538,0.083832
218.21761,9.728005,0.084794
218.274611,9.669316,0.086173
218.278207,9.672561,0.086517
218.29051,9.788427,0.088256
218.309575,9.726571,0.085981
218.372537,9.818484,0.085824
218.305237,9.683144,0.085378
218.34718,9.676468,0.086994
218.418718,9.713832,0.101746
218.434401,9.836525,0.117681
218.442966,9.667126,0.089767
218.455611,9.637075,0.088235
218.542341,9.795146,0.118059
218.543034,9.633595,0.118482
218.686676,9.793752,0.09455
218.628762,9.775573,0.054838
219.671822,9.542186,0.031602
219.708593,9.670038,0.052099
219.927436,9.62945,0.052677
219.9167,9.51038,0.051172
219.927739,9.595073,0.051538
219.968524,9.527815,0.051514
220.051495,9.57979,0.11993
220.053652,9.488699,0.051716
220.06927,9.571152,0.051602
220.229147,9.592251,0.085362
220.370939,9.430915,0.028085
220.345528,9.409787,0.083287
220.484438,9.532776,0.088173
221.247939,9.470959,0.050413
221.24037,9.319842,0.061044
221.410107,9.385297,0.061057
223.326232,9.17154,0.085481
223.467895,9.036253,0.113015
223.5135,9.033574,0.113438
223.855202,9.082407,0.049372
223.848344,8.951725,0.049417
223.820063,9.04555,0.11651
223.923678,9.101604,0.116572
224.439185,8.984981,0.080557
224.487768,9.010301,0.116941
224.484242,8.892815,0.082368
224.506224,9.056621,0.116971
224.490022,8.889148,0.080435
224.527848,8.985049,0.080175
224.576574,9.046379,0.080637
224.608633,8.974764,0.048674
224.671719,8.892135,0.11593
224.699044,8.956685,0.116016
224.984738,8.956561,0.119726
224.981382,8.927144,0.119576
225.277071,8.785756,0.098463
225.308166,8.795449,0.098211
225.395287,8.862915,0.098065
225.548334,8.833774,0.088912
225.652744,8.792475,0.091241
225.695676,8.877305,0.091035
225.823549,8.8278,0.08668
225.761926,8.777038,0.093467
225.860974,8.854623,0.092655
225.897325,8.863374,0.118414
226.306767,8.796585,0.044922
226.432661,8.788565,0.046288
226.385253,8.792698,0.093624
226.38513,8.793839,0.092183
226.507881,8.789785,0.045979
226.530311,8.759778,0.093335
226.605168,8.749445,0.078134
226.836387,8.728841,0.079931
226.73163,8.597891,0.079496
226.754991,8.734029,0.080182
226.769337,8.751743,0.07827
226.865411,8.553372,0.078447
226.897098,8.628126,0.079248
226.989663,8.603309,0.080013
226.998,8.606973,0.117743
227.049685,8.672553,0.078583
227.211355,8.626656,0.081655
227.267443,8.518605,0.103406
227.288919,8.649946,0.081411
227.304697,8.504558,0.107179
227.380189,8.518446,0.107973
227.637814,8.591189,0.046533
227.634308,8.462417,0.045483
227.666095,8.571632,0.044905
227.670981,8.480603,0.046076
227.748619,8.489137,0.045525
228.145669,8.505207,0.079826
228.258841,8.519369,0.103021
228.554507,8.40438,0.119492
228.649711,8.333933,0.033417
228.563862,8.461912,0.119708
228.553463,8.363833,0.119828
228.957772,8.380228,0.070048
229.02224,8.413667,0.114414
230.305205,8.195514,0.075977
231.154808,8.030607,0.075089
231.173776,8.035442,0.075084
231.863379,7.939711,0.07665
232.823196,7.81446,0.105429
234.139055,7.412922,0.10083
234.908614,7.275686,0.109389
235.045748,7.276951,0.073026
235.012303,7.281721,0.104405
235.093128,7.283232,0.038118
235.156945,7.287593,0.103793
235.159861,7.236045,0.10282
235.214073,7.224383,0.101628
235.351778,7.261026,0.107193
235.69344,7.162573,0.099961
236.355289,7.047804,0.054704
236.699756,7.071197,0.106217
207.649736,11.241375,0.080568
207.978677,11.239031,0.080612
207.992776,11.22919,0.081492
209.864466,11.036176,0.079177
210.097235,10.974556,0.102687
211.156421,10.978322,0.060254
211.717603,10.799562,0.105383
212.045107,10.864164,0.097759
212.16533,10.840122,0.079383
212.228063,10.914152,0.079092
212.273513,10.827382,0.078933
212.297947,10.849198,0.084391
212.426307,10.842355,0.117122
212.480953,10.815043,0.096151
212.658214,10.892637,0.093804
212.750988,10.69177,0.109867
212.818123,10.779227,0.110469
212.89726,10.753877,0.108819
212.916068,10.738408,0.08414
212.929914,10.676586,0.109678
213.074485,10.747663,0.058726
213.107633,10.820258,0.108779
213.613316,10.741308,0.058626
215.79175,10.525281,0.119167
215.959805,10.359121,0.118913
217.040423,10.297622,0.097519
217.281589,10.210449,0.08598
217.331098,10.333903,0.10182
217.341861,10.273804,0.101677
217.381896,10.268942,0.099999
217.455818,10.294976,0.101778
217.862061,10.137443,0.0858
217.893394,10.287799,0.099028
218.134551,10.277112,0.085414
218.407211,10.191363,0.096481
218.54566,10.212156,0.030986
218.814609,10.098258,0.11288
218.970943,10.126651,0.055612
219.272579,10.096377,0.095462
219.280455,10.057059,0.055934
219.3165,10.006727,0.030737
219.377095,10.012894,0.085625
219.309124,10.081129,0.09515
219.4125,10.055867,0.08495
220.136422,9.919411,0.100121
220.367808,9.844222,0.084782
220.569129,9.984466,0.09874
220.967238,9.766474,0.088562
221.064523,9.938834,0.055748
221.357167,9.853316,0.094906
221.763783,9.657098,0.050333
221.85023,9.68807,0.060042
221.927083,9.659439,0.028543
222.372208,9.721316,0.094054
222.638192,9.628383,0.049948
222.626939,9.607372,0.050201
222.848777,9.592442,0.049763
222.78043,9.684529,0.118871
222.849981,9.677985,0.119258
222.859009,9.691996,0.118119
222.901612,9.596267,0.119107
223.406218,9.469074,0.039385
223.596792,9.589221,0.118227
223.706585,9.46607,0.080494
223.716561,9.431564,0.117139
223.83299,9.392262,0.116374
223.847171,9.451604,0.085293
223.912795,9.501745,0.118141
224.120918,9.354529,0.028652
224.150693,9.369741,0.029077
224.152266,9.331881,0.08075
224.367584,9.480104,0.114881
225.200348,9.388184,0.046121
225.254107,9.36473,0.088603
225.345207,9.25077,0.088738
225.589059,9.321187,0.118562
225.667249,9.303948,0.093473
225.805561,9.138731,0.092832
